"N",144.00,"V","V",,10.40,2.40,,,,,4.09,22.77,83,
"N",435.00,"V","V",,10.40,2.40,,,,,4.09,12.67,83,
"N",970.00,"V","V",,10.40,2.40,,,,,4.09,37.20,83,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.09,16.46,83,
"N",144.00,"V","V",,10.40,2.40,,,,,4.15,20.07,84,
"N",435.00,"V","V",,10.40,2.40,,,,,4.15,14.06,84,
"N",970.00,"V","V",,10.40,2.40,,,,,4.15,27.60,84,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.15,19.96,84,
"N",144.00,"V","V",,10.40,2.40,,,,,4.19,24.26,85,
"N",435.00,"V","V",,10.40,2.40,,,,,4.19,17.46,85,
"N",970.00,"V","V",,10.40,2.40,,,,,4.19,30.79,85,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.19,22.15,85,
"N",144.00,"V","V",,10.40,2.40,,,,,4.25,22.46,86,
"N",435.00,"V","V",,10.40,2.40,,,,,4.25,16.16,86,
"N",970.00,"V","V",,10.40,2.40,,,,,4.25,35.69,86,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.25,28.35,86,
"N",144.00,"V","V",,10.40,2.40,,,,,4.30,24.26,87,
"N",435.00,"V","V",,10.40,2.40,,,,,4.30,15.66,87,
"N",970.00,"V","V",,10.40,2.40,,,,,4.30,37.99,87,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.30,25.85,87,
"N",144.00,"V","V",,10.40,2.40,,,,,4.34,26.96,88,
"N",435.00,"V","V",,10.40,2.40,,,,,4.34,19.06,88,
"N",970.00,"V","V",,10.40,2.40,,,,,4.34,33.19,88,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.34,17.25,88,
"N",144.00,"V","V",,10.40,2.40,,,,,4.40,29.26,89,
"N",435.00,"V","V",,10.40,2.40,,,,,4.40,20.86,89,
"N",970.00,"V","V",,10.40,2.40,,,,,4.40,37.29,89,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.40,28.55,89,
"N",144.00,"V","V",,10.40,2.40,,,,,4.44,27.36,90,
"N",435.00,"V","V",,10.40,2.40,,,,,4.44,21.76,90,
"N",970.00,"V","V",,10.40,2.40,,,,,4.44,32.69,90,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.44,23.15,90,
"N",144.00,"V","V",,10.40,2.40,,,,,4.50,27.06,91,
"N",435.00,"V","V",,10.40,2.40,,,,,4.50,21.86,91,
"N",970.00,"V","V",,10.40,2.40,,,,,4.50,31.00,91,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.50,17.46,91,
"N",144.00,"V","V",,10.40,2.40,,,,,4.55,26.97,92,
"N",435.00,"V","V",,10.40,2.40,,,,,4.55,20.96,92,
"N",970.00,"V","V",,10.40,2.40,,,,,4.55,32.80,92,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.55,24.86,92,
"N",144.00,"V","V",,10.40,2.40,,,,,4.59,26.27,93,
"N",435.00,"V","V",,10.40,2.40,,,,,4.59,21.97,93,
"N",970.00,"V","V",,10.40,2.40,,,,,4.59,33.00,93,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.59,24.76,93,
"N",144.00,"V","V",,10.40,2.40,,,,,4.65,30.28,94,
"N",435.00,"V","V",,10.40,2.40,,,,,4.65,24.98,94,
"N",970.00,"V","V",,10.40,2.40,,,,,4.65,36.71,94,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.65,21.87,94,
"N",144.00,"V","V",,10.40,2.40,,,,,4.69,29.19,95,
"N",435.00,"V","V",,10.40,2.40,,,,,4.69,20.28,95,
"N",970.00,"V","V",,10.40,2.40,,,,,4.69,44.12,95,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.69,24.78,95,
"N",144.00,"V","V",,10.40,2.40,,,,,4.75,30.89,96,
"N",435.00,"V","V",,10.40,2.40,,,,,4.75,21.29,96,
"N",970.00,"V","V",,10.40,2.40,,,,,4.75,40.63,96,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.75,29.49,96,
"N",144.00,"V","V",,10.40,2.40,,,,,4.80,31.10,97,
"N",435.00,"V","V",,10.40,2.40,,,,,4.80,24.80,97,
"N",970.00,"V","V",,10.40,2.40,,,,,4.80,42.13,97,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.80,23.90,97,
