"U",300.18,"V","V","48.43945","111.8383","48.42333","111.6567",1.80,1.80,13.90,47.20
"U",300.18,"V","V","48.42445","111.6578","47.47472","112.3217",1.80,1.80,117.30,64.80
"U",300.18,"V","V","48.43945","111.8383","47.45639","112.2031",1.80,1.80,112.90,51.10
"U",300.18,"V","V","48.43945","111.8383","47.47472","112.3217",1.80,1.80,113.00,56.10
"U",300.18,"V","V","47.96583","111.5231","48.59444","111.5556",1.80,1.80,70.30,65.20
"U",300.18,"V","V","47.96583","111.5231","47.27361","111.6592",1.80,1.80,78.00,53.80
"U",300.18,"V","V","47.27361","111.6611","47.96472","111.5222",1.80,1.80,78.00,55.50
"U",300.18,"V","V","47.96583","111.5231","48.5425","112.2108",1.80,1.80,81.90,63.60
"U",300.18,"V","V","47.27361","111.6611","48.59444","111.5556",1.80,1.80,147.70,63.20
"U",300.18,"V","V","47.27361","111.6611","48.5425","112.2108",1.80,1.80,146.90,65.20
